report_date,load_weight,Rolling_Mean_7D,Day_of_Week
2011-12-28,872.56,599.4598571428571,Wednesday
2011-12-29,817.68,603.8341428571429,Thursday
2011-12-30,915.23,607.5555714285713,Friday
2011-12-31,5.130000000000001,607.5512857142857,Saturday
2012-01-01,5.130000000000001,607.5469999999999,Sunday
2012-01-02,1067.35,654.0041428571428,Monday
2012-01-03,1103.3,683.7685714285714,Tuesday
2012-01-04,1059.701,710.5029999999999,Wednesday
2012-01-05,958.8715,730.6732142857144,Thursday
2012-01-06,1013.835,744.7596428571429,Friday
2012-01-07,2.78,744.4239285714285,Saturday
2012-01-08,2.78,744.0882142857142,Sunday
2012-01-09,1192.246,761.9305,Monday
2012-01-10,997.41,746.8033571428571,Tuesday
2012-01-11,916.485,726.3439285714286,Wednesday
2012-01-12,901.1899999999999,718.1037142857142,Thursday
2012-01-13,900.945,701.9765714285713,Friday
2012-01-14,4.4,702.208,Saturday
2012-01-15,4.4,702.4394285714286,Sunday
2012-01-16,899.47,660.6142857142858,Monday
2012-01-17,905.492,647.4831428571428,Tuesday
2012-01-18,849.703,637.9428571428572,Wednesday
2012-01-19,754.16,616.9385714285714,Thursday
2012-01-20,813.6535,604.4683571428571,Friday
2012-01-21,7.3999999999999995,604.8969285714286,Saturday
2012-01-22,7.3999999999999995,605.3254999999999,Sunday
2012-01-23,962.751,614.3656428571428,Monday
2012-01-24,895.3765,612.9205714285714,Tuesday
2012-01-25,881.4590000000001,617.4571428571428,Wednesday
2012-01-26,801.1800000000001,624.1742857142857,Thursday
2012-01-27,909.6865,637.8932857142856,Friday
2012-01-28,6.989999999999999,637.8347142857144,Saturday
2012-01-29,0.0,636.7775714285715,Sunday
2012-01-30,982.7225,639.6306428571428,Monday
2012-01-31,884.91,638.1354285714286,Tuesday
2012-02-01,879.87,637.9084285714287,Wednesday
2012-02-02,825.89,641.4384285714286,Thursday
2012-02-03,804.219,626.3716428571428,Friday
2012-02-04,4.0600000000000005,625.9530714285714,Saturday
2012-02-05,4.0600000000000005,626.5330714285714,Sunday
2012-02-06,856.043,608.436,Monday
2012-02-07,868.34,606.0688571428572,Tuesday
2012-02-08,787.52,592.876,Wednesday
2012-02-09,732.4005,579.5203571428572,Thursday
2012-02-10,796.87,578.4705,Friday
2012-02-11,3.11,578.3347857142857,Saturday
2012-02-12,3.11,578.1990714285714,Sunday
2012-02-13,888.6025,582.8504285714286,Monday
2012-02-14,814.36,575.139,Tuesday
2012-02-15,754.7535,570.4580714285714,Wednesday
2012-02-16,686.55,563.908,Thursday
2012-02-17,717.02,552.5008571428572,Friday
2012-02-18,2.01,552.3437142857143,Saturday
2012-02-19,2.7649999999999997,552.2944285714286,Sunday
2012-02-20,877.16,550.6597857142857,Monday
2012-02-21,932.7985,567.5795714285714,Tuesday
2012-02-22,827.683,577.9980714285714,Wednesday
2012-02-23,800.547,594.2833571428572,Thursday
2012-02-24,778.93,603.1276428571429,Friday
2012-02-25,12.96,604.6919285714285,Saturday
2012-02-26,7.88,605.4226428571429,Sunday
2012-02-27,1069.53,632.9040714285713,Monday
2012-02-28,959.88,636.7728571428571,Tuesday
2012-02-29,886.97,645.2424285714286,Wednesday
2012-03-01,823.4300000000001,648.5114285714286,Thursday
2012-03-02,872.548,661.8854285714285,Friday
2012-03-03,3.51,660.5354285714285,Saturday
2012-03-04,3.51,659.9111428571429,Sunday
2012-03-05,1090.9665,662.9735000000001,Monday
2012-03-06,1026.18,672.4449285714287,Tuesday
2012-03-07,998.57,688.3877857142858,Wednesday
2012-03-08,922.122,702.4866428571429,Thursday
2012-03-09,878.3505,703.3155714285714,Friday
2012-03-10,1.5899999999999999,703.0412857142857,Saturday
2012-03-11,2.24,702.8598571428572,Sunday
2012-03-12,958.93,683.9975000000001,Monday
2012-03-13,844.9325,658.1049999999999,Tuesday
2012-03-14,905.52,644.8121428571429,Wednesday
2012-03-15,858.117,635.6685714285713,Thursday
2012-03-16,828.015,628.4777857142857,Friday
2012-03-17,6.38,629.1620714285715,Saturday
2012-03-18,11.06,630.4220714285714,Sunday
2012-03-19,1286.35,677.1963571428571,Monday
2012-03-20,1198.6,727.7202857142856,Tuesday
2012-03-21,1116.82,757.906,Wednesday
2012-03-22,988.25,776.4964285714286,Thursday
2012-03-23,958.86,795.1885714285714,Friday
2012-03-24,3.4,794.7628571428571,Saturday
2012-03-25,3.4,793.6685714285715,Sunday
2012-03-26,1162.25,775.9399999999999,Monday
2012-03-27,998.7,747.382857142857,Tuesday
2012-03-28,1057.24,738.8714285714286,Wednesday
2012-03-29,904.13,726.8542857142857,Thursday
2012-03-30,873.18,714.6142857142858,Friday
2012-03-31,4.029999999999999,714.7042857142857,Saturday
2012-04-01,4.029999999999999,714.7942857142858,Sunday
2012-04-02,1107.53,706.9771428571429,Monday
2012-04-03,988.96,705.5857142857143,Tuesday
2012-04-04,985.79,695.3785714285714,Wednesday
2012-04-05,904.69,695.4585714285714,Thursday
2012-04-06,824.2025,688.4617857142857,Friday
2012-04-07,8.53,689.1046428571428,Saturday
2012-04-08,8.53,689.7474999999998,Sunday
2012-04-09,1035.96,679.5232142857143,Monday
2012-04-10,915.955,669.0939285714286,Tuesday
2012-04-11,948.1375,663.715,Wednesday
2012-04-12,850.55,655.9807142857144,Thursday
2012-04-13,834.07,657.3903571428572,Friday
2012-04-14,2.42,656.5175,Saturday
2012-04-15,2.42,655.6446428571429,Sunday
2012-04-16,1049.1765,657.5327142857143,Monday
2012-04-17,959.86,663.8048571428571,Tuesday
2012-04-18,927.0545,660.7929999999999,Wednesday
2012-04-19,857.053,661.722,Thursday
2012-04-20,943.0024999999999,677.2837857142857,Friday
2012-04-21,2.6799999999999997,677.3209285714286,Saturday
2012-04-22,2.6799999999999997,677.3580714285714,Sunday
2012-04-23,1025.9325,674.0375,Monday
2012-04-24,900.48,665.5546428571428,Tuesday
2012-04-25,906.61,662.634,Wednesday
2012-04-26,842.115,660.5,Thursday
2012-04-27,828.5525,644.15,Friday
2012-04-28,2.54,644.13,Saturday
2012-04-29,2.54,644.11,Sunday
2012-04-30,965.2825,635.4457142857144,Monday
2012-05-01,922.545,638.597857142857,Tuesday
2012-05-02,870.325,633.4142857142858,Wednesday
2012-05-03,791.208,626.1418571428572,Thursday
2012-05-04,813.1715,623.9445714285714,Friday
2012-05-05,8.19,624.7517142857143,Saturday
2012-05-06,8.19,625.5588571428572,Sunday
2012-05-07,955.79,624.2027857142857,Monday
2012-05-08,867.984,616.4083571428572,Tuesday
2012-05-09,863.76,615.4705,Wednesday
2012-05-10,813.2715,618.6224285714286,Thursday
2012-05-11,821.33,619.7879285714287,Friday
2012-05-12,12.379999999999999,620.3865,Saturday
2012-05-13,12.379999999999999,620.9850714285714,Sunday
2012-05-14,950.47,620.2250714285714,Monday
2012-05-15,937.89,630.2116428571428,Tuesday
2012-05-16,901.37,635.5844999999999,Wednesday
2012-05-17,837.65,639.0671428571429,Thursday
2012-05-18,874.2515,646.6273571428571,Friday
2012-05-19,4.06,645.4387857142857,Saturday
2012-05-20,4.06,644.2502142857142,Sunday
2012-05-21,992.71,650.2845,Monday
2012-05-22,895.6899999999999,644.2559285714285,Tuesday
2012-05-23,935.2525,649.0962857142857,Wednesday
2012-05-24,850.9775,651.0002142857144,Thursday
2012-05-25,832.85,645.0857142857143,Friday
2012-05-26,1.89,644.7757142857143,Saturday
2012-05-27,1.89,644.4657142857143,Sunday
2012-05-28,827.83,620.9114285714286,Monday
2012-05-29,889.815,620.0721428571429,Tuesday
2012-05-30,896.13,614.4832142857142,Wednesday
2012-05-31,802.5575,607.5660714285714,Thursday
2012-06-01,837.7975,608.2728571428571,Friday
2012-06-02,54.38,615.7714285714285,Saturday
2012-06-03,54.38,623.2700000000001,Sunday
2012-06-04,1073.13,658.3128571428572,Monday
2012-06-05,953.61,667.4264285714286,Tuesday
2012-06-06,908.264,669.159857142857,Wednesday
2012-06-07,881.513,680.4392142857142,Thursday
2012-06-08,809.03,676.3295714285715,Friday
2012-06-09,59.589999999999996,677.0738571428572,Saturday
2012-06-10,0.49,669.3752857142857,Sunday
2012-06-11,996.04,658.3624285714286,Monday
2012-06-12,892.54,649.6381428571428,Tuesday
2012-06-13,885.52,646.389,Wednesday
2012-06-14,833.755,639.5664285714286,Thursday
2012-06-15,835.37,643.3292857142858,Friday
2012-06-16,2.86,635.225,Saturday
2012-06-17,2.86,635.5635714285714,Sunday
2012-06-18,895.37,621.1821428571429,Monday
2012-06-19,829.51,612.1778571428571,Tuesday
2012-06-20,809.37,601.2992857142856,Wednesday
2012-06-21,771.83,592.4528571428572,Thursday
2012-06-22,711.39,574.7414285714286,Friday
2012-06-23,2.98,574.7585714285714,Saturday
2012-06-24,2.98,574.7757142857142,Sunday
2012-06-25,898.31,575.1957142857143,Monday
2012-06-26,825.48,574.62,Tuesday
2012-06-27,797.32,572.8985714285715,Wednesday
2012-06-28,739.58,568.2914285714286,Thursday
2012-06-29,746.15,573.2571428571429,Friday
2012-06-30,3.37,573.3128571428572,Saturday
2012-07-01,3.37,573.3685714285715,Sunday
2012-07-02,839.29,564.9371428571429,Monday
2012-07-03,792.21,560.1842857142857,Tuesday
2012-07-04,556.05,525.7171428571429,Wednesday
2012-07-05,663.91,514.9071428571427,Thursday
2012-07-06,695.47,507.6671428571429,Friday
2012-07-07,6.709999999999999,508.14428571428573,Saturday
2012-07-08,1.11,507.82142857142856,Sunday
2012-07-09,943.13,522.6557142857143,Monday
2012-07-10,864.59,532.9957142857143,Tuesday
2012-07-11,948.5,589.0600000000001,Wednesday
2012-07-12,814.38,610.5557142857143,Thursday
2012-07-13,801.46,625.6971428571429,Friday
2012-07-14,34.59,629.6800000000001,Saturday
2012-07-15,34.59,634.4628571428573,Sunday
2012-07-16,940.94,634.15,Monday
2012-07-17,913.3,641.1085714285715,Tuesday
2012-07-18,920.05,637.0442857142858,Wednesday
2012-07-19,857.62,643.2214285714286,Thursday
2012-07-20,815.72,645.2585714285715,Friday
2012-07-21,9.530000000000001,641.6785714285714,Saturday
2012-07-22,9.530000000000001,638.0985714285714,Sunday
2012-07-23,952.16,639.7014285714286,Monday
2012-07-24,871.225,633.6907142857143,Tuesday
2012-07-25,849.52,623.6149999999999,Wednesday
2012-07-26,758.15,609.405,Thursday
2012-07-27,782.09,604.6007142857143,Friday
2012-07-28,14.47,605.3064285714287,Saturday
2012-07-29,14.47,606.0121428571429,Sunday
2012-07-30,911.48,600.2007142857143,Monday
2012-07-31,844.53,596.3871428571429,Tuesday
2012-08-01,828.82,593.4300000000001,Wednesday
2012-08-02,740.24,590.8714285714286,Thursday
2012-08-03,717.86,581.6957142857143,Friday
2012-08-04,2.16,579.9371428571428,Saturday
2012-08-05,2.16,578.1785714285714,Sunday
2012-08-06,923.64,579.9157142857143,Monday
2012-08-07,841.39,579.4671428571429,Tuesday
2012-08-08,799.61,575.2942857142857,Wednesday
2012-08-09,771.41,579.7471428571429,Thursday
2012-08-10,765.09,586.4942857142858,Friday
2012-08-11,2.65,586.5642857142857,Saturday
2012-08-12,2.65,586.6342857142857,Sunday
2012-08-13,921.63,586.3471428571429,Monday
2012-08-14,823.97,583.8585714285715,Tuesday
2012-08-15,831.76,588.4514285714286,Wednesday
2012-08-16,782.36,590.0157142857142,Thursday
2012-08-17,753.84,588.4085714285713,Friday
2012-08-18,2.3200000000000003,588.3614285714286,Saturday
2012-08-19,2.3200000000000003,588.3142857142857,Sunday
2012-08-20,927.8695,589.205642857143,Monday
2012-08-21,877.69,596.8799285714285,Tuesday
2012-08-22,812.11,594.0727857142857,Wednesday
2012-08-23,794.82,595.8527857142857,Thursday
2012-08-24,799.89,602.4313571428572,Friday
2012-08-25,32.28,606.7113571428572,Saturday
2012-08-26,12.34,608.1427857142859,Sunday
2012-08-27,880.38,601.3585714285715,Monday
2012-08-28,822.17,593.4271428571428,Tuesday
2012-08-29,790.3235,590.3147857142857,Wednesday
2012-08-30,714.8605,578.8919999999999,Thursday
2012-08-31,738.024,570.054,Friday
2012-09-01,6.02,566.3025714285715,Saturday
2012-09-02,6.02,565.3997142857144,Sunday
2012-09-03,712.98,541.4854285714285,Monday
2012-09-04,817.73,540.8511428571428,Tuesday
2012-09-05,821.042,545.2395,Wednesday
2012-09-06,740.27,548.8694285714286,Thursday
2012-09-07,853.66,565.3888571428571,Friday
2012-09-08,1.8,564.786,Saturday
2012-09-09,1.8,564.1831428571428,Sunday
2012-09-10,975.29,601.656,Monday
2012-09-11,856.65,607.2160000000001,Tuesday
2012-09-12,823.82,607.6128571428571,Wednesday
2012-09-13,763.44,610.9228571428572,Thursday
2012-09-14,724.585,592.4835714285715,Friday
2012-09-15,3.75,592.7621428571429,Saturday
2012-09-16,3.75,593.0407142857142,Sunday
2012-09-17,942.65,588.3778571428572,Monday
2012-09-18,906.84,595.5478571428572,Tuesday
2012-09-19,794.3,591.3307142857142,Wednesday
2012-09-20,770.47,592.335,Thursday
2012-09-21,856.53,611.1842857142857,Friday
2012-09-22,2.98,611.0742857142857,Saturday
2012-09-23,2.98,610.9642857142857,Sunday
2012-09-24,968.7,614.6857142857143,Monday
2012-09-25,859.84,607.9714285714286,Tuesday
2012-09-26,831.155,613.2364285714285,Wednesday
2012-09-27,779.09,614.4678571428573,Thursday
2012-09-28,782.2,603.8492857142857,Friday
2012-09-29,1.57,603.6478571428572,Saturday
2012-09-30,1.57,603.4464285714286,Sunday
2012-10-01,952.65,601.1535714285714,Monday
2012-10-02,745.89,584.875,Tuesday
2012-10-03,889.506,593.2108571428572,Wednesday
2012-10-04,821.622,599.2868571428571,Thursday
2012-10-05,706.963,588.5387142857143,Friday
2012-10-06,3.49,588.813,Saturday
2012-10-07,3.49,589.0872857142856,Sunday
2012-10-08,932.99,586.2787142857143,Monday
2012-10-09,751.51,587.0815714285715,Tuesday
2012-10-10,829.5565,578.5173571428571,Wednesday
2012-10-11,851.438,582.7767857142857,Thursday
2012-10-12,685.399,579.6962142857143,Friday
2012-10-13,2.82,579.6005,Saturday
2012-10-14,2.82,579.5047857142857,Sunday
2012-10-15,948.87,581.7733571428571,Monday
2012-10-16,751.45,581.7647857142857,Tuesday
2012-10-17,905.704,592.643,Wednesday
2012-10-18,823.3245,588.6267857142857,Thursday
2012-10-19,678.7765,587.6807142857142,Friday
2012-10-20,10.33,588.7535714285715,Saturday
2012-10-21,10.33,589.8264285714286,Sunday
2012-10-22,944.58,589.2135714285714,Monday
2012-10-23,729.71,586.1078571428571,Tuesday
2012-10-24,845.491,577.5060000000001,Wednesday
2012-10-25,862.4399999999999,583.0939285714286,Thursday
2012-10-26,695.6565,585.5053571428572,Friday
2012-10-27,6.96,585.0239285714285,Saturday
2012-10-28,6.96,584.5425,Sunday
2012-10-29,872.65,574.2667857142857,Monday
2012-10-30,670.56,565.8167857142857,Tuesday
2012-10-31,821.357,562.3690714285714,Wednesday
2012-11-01,818.337,556.0686428571429,Thursday
2012-11-02,694.744,555.9382857142857,Friday
2012-11-03,8.83,556.2054285714286,Saturday
2012-11-04,8.83,556.4725714285714,Sunday
2012-11-05,1018.652,577.33,Monday
2012-11-06,759.21,589.9942857142858,Tuesday
2012-11-07,879.954,598.3652857142857,Wednesday
2012-11-08,832.0355,600.3222142857143,Thursday
2012-11-09,720.697,604.0297857142858,Friday
2012-11-10,3.09,603.2097857142857,Saturday
2012-11-11,0.09,601.9612142857143,Sunday
2012-11-12,916.91,587.4266428571428,Monday
2012-11-13,720.68,581.9223571428571,Tuesday
2012-11-14,825.7015,574.1719999999999,Wednesday
2012-11-15,830.1,573.8955,Thursday
2012-11-16,700.487,571.0083571428571,Friday
2012-11-17,13.72,572.5269285714286,Saturday
2012-11-18,0.0,572.5140714285715,Sunday
2012-11-19,911.38,571.7240714285715,Monday
2012-11-20,729.61,572.9997857142856,Tuesday
2012-11-21,699.953,555.0357142857143,Wednesday
2012-11-22,98.43,450.51142857142855,Thursday
2012-11-23,758.093,458.7408571428571,Friday
2012-11-24,683.5675,554.4333571428572,Saturday
2012-11-25,683.5675,652.0858571428571,Sunday
2012-11-26,1079.42,676.0915714285713,Monday
2012-11-27,823.65,689.5258571428573,Tuesday
2012-11-28,1000.869,732.5138571428571,Wednesday
2012-11-29,906.9135,848.0115,Thursday
2012-11-30,809.924,855.4159285714285,Friday
2012-12-01,3.25,758.2277142857143,Saturday
2012-12-02,0.76,660.6837857142857,Sunday
2012-12-03,1072.04,659.6295,Monday
2012-12-04,871.91,666.5237857142857,Tuesday
2012-12-05,984.869,664.2380714285715,Wednesday
2012-12-06,955.282,671.1478571428571,Thursday
2012-12-07,837.6175,675.1040714285715,Friday
2012-12-08,2.12,674.9426428571429,Saturday
2012-12-09,2.12,675.1369285714285,Sunday
2012-12-10,1052.37,672.3269285714285,Monday
2012-12-11,785.41,659.9697857142856,Tuesday
2012-12-12,939.0855,653.4292857142857,Wednesday
2012-12-13,896.0295,644.9646428571428,Thursday
2012-12-14,865.7715,648.9866428571428,Friday
2012-12-15,3.0300000000000002,649.1166428571429,Saturday
2012-12-16,0.51,648.8866428571429,Sunday
2012-12-17,973.48,637.6166428571429,Monday
2012-12-18,782.95,637.2652142857143,Tuesday
2012-12-19,931.609,636.1971428571429,Wednesday
2012-12-20,875.2615,633.2302857142857,Thursday
2012-12-21,769.94,619.5400714285714,Friday
2012-12-22,5.1899999999999995,619.848642857143,Saturday
2012-12-23,5.1899999999999995,620.5172142857143,Sunday
2012-12-24,807.41,596.7929285714287,Monday
2012-12-25,807.41,600.2872142857143,Tuesday
2012-12-26,594.34,552.1059285714285,Wednesday
2012-12-27,866.033,550.7875714285715,Thursday
2012-12-28,951.7,576.7532857142858,Friday
2012-12-29,754.37,683.7790000000001,Saturday
2012-12-30,0.32,683.0832857142857,Sunday
2012-12-31,1014.3,712.639,Monday
2013-01-01,1014.3,742.1947142857143,Tuesday
2013-01-02,850.89,778.8447142857142,Wednesday
2013-01-03,1017.029,800.4155714285715,Thursday
2013-01-04,934.958,798.0238571428571,Friday
2013-01-05,754.273,798.01,Saturday
2013-01-06,754.273,905.7175714285714,Sunday
2013-01-07,1211.84,933.9375714285715,Monday
2013-01-08,864.47,912.5332857142856,Tuesday
2013-01-09,919.753,922.3708571428572,Wednesday
2013-01-10,850.175,898.5345714285713,Thursday
2013-01-11,812.857,881.0915714285713,Friday
2013-01-12,6.130000000000001,774.2139999999999,Saturday
2013-01-13,6.130000000000001,667.3364285714285,Sunday
2013-01-14,1044.01,643.3607142857143,Monday
2013-01-15,791.79,632.977857142857,Tuesday
2013-01-16,936.8895,635.4259285714286,Wednesday
2013-01-17,830.244,632.5786428571429,Thursday
2013-01-18,715.7675,618.7087142857143,Friday
2013-01-19,3.2,618.2901428571429,Saturday
2013-01-20,3.76,617.9515714285715,Sunday
2013-01-21,937.68,602.7615714285714,Monday
2013-01-22,800.3,603.9772857142858,Tuesday
2013-01-23,979.8095,610.1087142857142,Wednesday
2013-01-24,908.011,621.2182857142858,Thursday
2013-01-25,800.439,633.3142142857142,Friday
2013-01-26,3.2399999999999998,633.3199285714287,Saturday
2013-01-27,3.2399999999999998,633.2456428571429,Sunday
2013-01-28,1023.005,645.4349285714286,Monday
2013-01-29,841.96,651.3863571428572,Tuesday
2013-01-30,929.665,644.222857142857,Wednesday
2013-01-31,842.03,634.7969999999999,Thursday
2013-02-01,714.328,622.4954285714285,Friday
2013-02-02,2.52,622.3925714285715,Saturday
2013-02-03,2.52,622.2897142857144,Sunday
2013-02-04,991.03,617.7218571428572,Monday
2013-02-05,786.08,609.7389999999999,Tuesday
2013-02-06,921.499,608.5724285714286,Wednesday
2013-02-07,897.249,616.4608571428571,Thursday
2013-02-08,730.136,618.7191428571429,Friday
2013-02-09,2.58,618.7277142857141,Saturday
2013-02-10,2.58,618.7362857142858,Sunday
2013-02-11,961.27,614.4848571428572,Monday
2013-02-12,772.28,612.5134285714286,Tuesday
2013-02-13,898.2605,609.1936428571428,Wednesday
2013-02-14,804.388,595.9277857142857,Thursday
2013-02-15,651.6365,584.7135714285714,Friday
2013-02-16,6.59,585.2864285714286,Saturday
2013-02-17,6.59,585.8592857142858,Sunday
2013-02-18,961.04,585.8264285714286,Monday
2013-02-19,756.35,583.5507142857143,Tuesday
2013-02-20,939.431,589.4322142857143,Wednesday
2013-02-21,893.4585,602.1565714285714,Thursday
2013-02-22,743.5585,615.2882857142857,Friday
2013-02-23,1.4000000000000001,614.5468571428571,Saturday
2013-02-24,8.41,614.806857142857,Sunday
2013-02-25,1037.48,625.726857142857,Monday
2013-02-26,732.04,622.254,Tuesday
2013-02-27,974.6125,627.2799285714285,Wednesday
2013-02-28,890.6785,626.8827857142858,Thursday
2013-03-01,745.489,627.1585714285713,Friday
2013-03-02,8.15,628.1228571428571,Saturday
2013-03-03,8.15,628.0857142857143,Sunday
2013-03-04,1038.54,628.2371428571429,Monday
2013-03-05,802.55,638.3100000000001,Tuesday
2013-03-06,1005.976,642.7905,Wednesday
2013-03-07,977.0,655.1221428571428,Thursday
2013-03-08,779.0795,659.9207857142857,Friday
2013-03-09,0.7000000000000001,658.8565,Saturday
2013-03-10,3.64,658.2122142857143,Sunday
2013-03-11,1030.14,657.0122142857143,Monday
2013-03-12,803.91,657.2065,Tuesday
2013-03-13,1028.9485,660.4882857142857,Wednesday
2013-03-14,948.001,656.3455714285714,Thursday
